Date,Open,High,Low,Close,Adj Close,Volume
2022-09-07,19033.162109,19408.599609,18860.371094,19297.730469,19297.730469,35253289201
2022-09-08,19297.347656,19418.828125,19196.421875,19310.755859,19310.755859,32162701900
2022-09-09,19309.062500,21123.392578,19285.066406,21065.994141,21065.994141,47755087325
2022-09-10,21061.816406,21435.525391,20852.798828,21356.978516,21356.978516,36362838255
2022-09-11,21355.013672,21618.072266,21087.466797,21616.785156,21616.785156,34252356324
2022-09-12,21617.669922,22140.179688,21431.626953,22084.777344,22084.777344,49570880589
2022-09-13,22085.796875,22291.380859,20126.269531,20340.894531,20340.894531,51202341982
2022-09-14,20228.498047,20493.400391,19821.562500,20277.402344,20277.402344,37940323940
2022-09-15,20278.605469,20385.480469,19641.564453,19725.560547,19725.560547,36433988322
2022-09-16,19728.359375,19931.375000,19388.628906,19740.730469,19740.730469,30074833536
2022-09-17,19745.173828,20130.029297,19745.173828,20095.130859,20095.130859,24917216694
2022-09-18,20094.789063,20094.789063,19366.726563,19376.414063,19376.414063,31185424789
2022-09-19,19375.482422,19583.664063,18436.146484,19485.476563,19485.476563,40056431439
2022-09-20,19486.935547,19509.816406,18884.794922,18945.289063,18945.289063,36897489543
2022-09-21,18945.785156,19916.292969,18590.478516,18865.097656,18865.097656,47157959402
2022-09-22,18852.128906,19772.287109,18761.455078,19731.429688,19731.429688,41809324990
2022-09-23,19730.257813,19809.197266,19130.355469,19910.898438,19910.898438,40132156516
2022-09-24,19910.230469,19923.855469,19465.406250,19542.843750,19542.843750,26986222552
2022-09-25,19542.121094,19746.890625,19321.361328,19412.433594,19412.433594,24118253972
2022-09-26,19414.294922,19895.716797,19417.287109,19982.449219,19982.449219,45893779574
2022-09-27,19981.583984,21130.902344,19736.343750,19915.501953,19915.501953,61038527227
2022-09-28,19909.326172,20217.232422,19419.699219,20014.087891,20014.087891,54675909451
2022-09-29,20015.179688,20224.664063,19460.669922,19912.349609,19912.349609,41749234793
2022-09-30,19912.736328,20503.761719,19770.923828,19824.312500,19824.312500,44863548096
2022-10-01,19823.613281,19864.472656,19616.761719,19699.398438,19699.398438,19094957998
2022-10-02,19699.148438,19758.781250,19366.669922,19441.177734,19441.177734,21198925496
2022-10-03,19441.136719,19983.035156,19439.347656,19955.748047,19955.748047,31000744505
2022-10-04,19955.753906,20408.285156,19902.173828,20369.748047,20369.748047,35945344302
2022-10-05,20368.802734,20377.843750,20091.798828,20339.480469,20339.480469,33518385923
2022-10-06,20339.806641,20584.394531,20323.841797,20384.904297,20384.904297,35458437285
2022-10-07,20387.066406,20428.861328,19867.556641,20070.548828,20070.548828,30010373624
2022-10-08,20070.013672,20126.863281,19804.421875,19924.640625,19924.640625,16867541219
2022-10-09,19925.576172,20053.908203,19855.570313,19975.679688,19975.679688,17295505469
2022-10-10,19966.423828,20012.375000,19793.998047,19866.900391,19866.900391,24160897024
